start: 
Current Time = 04:38:56
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
RANDOM FOREST LOGS WITH FOLLOWING PARAMS:
{'n_estimators': [50, 100, 250, 500], 'max_features': ['auto', 'sqrt', 'log2', None], 'max_depth': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}
Starting search for best params: 
Current Time = 04:38:56
Best params were the following:
Current Time = 05:57:59
{'max_depth': 14, 'max_features': 'auto', 'n_estimators': 500}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[390600.] --- 316355.4070055027
[315000.] --- 311436.2384861999
[242550.] --- 232313.17192343334
[406350.] --- 387408.0603614644
[359100.] --- 361946.1415772605
[252000.] --- 236796.78912093738
[430290.] --- 374743.0712247902
[278460.] --- 260041.58633167946
[152145.] --- 212267.16374111074
[223650.] --- 206796.6036271807
[579600.] --- 532422.1377820785
[315000.] --- 633036.1777673202
[513450.] --- 462973.0461941029
[323190.] --- 444092.062578785
[393750.] --- 353383.8705361812
[601650.] --- 606017.2162796555
[333900.] --- 265425.07179060724
[144900.] --- 136074.30871893105
[220500.] --- 242763.08498236223
[393750.] --- 401834.89391480474
[283500.] --- 321909.1401017137
[280350.] --- 305909.6509332232
[333900.] --- 328642.3736796549
[272790.] --- 415872.7434798552
[366589.44] --- 351547.9988488034
[274050.] --- 265800.915280083
[447300.] --- 532350.0012741066
[478800.] --- 370995.57821372995
[441000.] --- 407392.5675952324
[292950.] --- 279754.17204714165
[366660.] --- 327511.96816970897
[315000.] --- 284466.8581739182
[557550.] --- 490558.49538618914
[332640.] --- 323277.83334002143
[489510.] --- 439290.68629718863
[330120.] --- 275907.2723753488
[261450.] --- 297433.9345233483
[299250.] --- 331733.09328386275
[301140.] --- 301898.9098859066
[396900.] --- 389561.3457712989
[541800.] --- 661000.2379889488
[756000.] --- 658613.9269849005
[444150.] --- 480385.53613988974
[302400.] --- 320681.82389879646
[724500.] --- 530083.3259255233
[445410.] --- 635726.646151473
[226800.] --- 249735.15216861875
[337050.] --- 307975.9905110333
[329490.] --- 312192.9287938399
[192150.] --- 202970.9609936138
[724500.] --- 727891.3925341385
[145530.] --- 164065.5450270489
[756000.] --- 530506.8152508988
[463050.] --- 471056.5782524862
[448875.] --- 342349.76804895105
[179550.] --- 171900.92404745548
[645750.] --- 529611.4673791113
[355950.] --- 267476.1828829047
[686700.] --- 557347.6396767567
[326340.] --- 366163.4626698166
[740250.] --- 464592.6535732844
[198450.] --- 154530.18967688075
[507150.] --- 413388.7429304692
[270900.] --- 294079.1148434727
[513450.] --- 427840.6201007722
[217350.] --- 208941.22416725758
[677250.] --- 519523.04544585873
[526050.] --- 606147.2526824634
[239400.] --- 275027.34603986674
[176400.] --- 212858.10616781504
[595350.] --- 535177.904180645
[327600.] --- 430724.60337366984
[590940.] --- 518001.72695483913
[283500.] --- 286433.8601255242
[214200.] --- 228779.78735439526
[557550.] --- 511006.8662216045
[242550.] --- 294450.43804163823
[270900.] --- 255164.41900041164
[185850.] --- 221127.11433868343
[790650.] --- 559931.6805522536
[428400.] --- 337301.3160380038
[270900.] --- 277213.97443639266
[266490.] --- 271656.92960555025
[346500.] --- 332961.20852528076
[258300.] --- 314824.30561207916
[478800.] --- 318631.7616305979
[257040.] --- 321074.91619842546
[198450.] --- 188547.34345619203
[437850.] --- 462971.5928823987
[296415.] --- 338451.5472250721
[422100.] --- 242453.09759487974
[301770.] --- 248229.0619395155
[598500.] --- 561087.811245033
[510300.] --- 608440.3857764503
[551250.] --- 585012.9292793373
[103950.] --- 128362.46269571534
[516600.] --- 382508.96944760135
[233100.] --- 302071.22757180146
[236250.] --- 218035.8737222778
[359100.] --- 330318.53482750006
[292950.] --- 301617.61925749213
[164430.] --- 200054.54444143505
[541800.] --- 633743.550706613
[756000.] --- 592808.2533166962
[327600.] --- 302328.3382165331
[516600.] --- 531012.6527236172
[141750.] --- 256555.52692390003
[680400.] --- 565464.9101242215
[296100.] --- 311506.8499418393
[302400.] --- 305488.97337626375
[378000.] --- 337428.14135371015
[548100.] --- 582516.37760566
[388710.] --- 400062.0955821978
[189000.] --- 206299.2598345228
[223650.] --- 220580.98326975657
[223650.] --- 237709.95207651888
[428400.] --- 405659.5343181818
[229950.] --- 221710.87554286743
[614250.] --- 523229.03821833496
[160650.] --- 178540.69423565734
[733950.] --- 624115.5858871369
[337050.] --- 358317.7947841823
[557550.] --- 527858.4328801808
[356580.] --- 379420.27360875916
[308700.] --- 358324.6070665661
[286650.] --- 254907.08039266814
[472500.] --- 580020.6572734566
[412650.] --- 426637.42189432983
[126000.] --- 322280.6705130585
[138600.] --- 163574.6452295696
[415800.] --- 507648.4464760231
[339570.] --- 347277.13708900614
[434700.] --- 465225.48294624285
[648900.] --- 607148.2701069649
[189000.] --- 262797.4794851006
[188370.] --- 246227.72190866375
[478800.] --- 506374.6485656726
[283500.] --- 336524.4199393507
[535500.] --- 429997.38652026217
[252000.] --- 276326.85827650526
[393750.] --- 463025.0493631888
[280350.] --- 316373.8347078743
[538650.] --- 544207.9832834123
[326970.] --- 296609.9141048073
[220500.] --- 272824.84671209124
[226800.] --- 225148.10026180427
[277200.] --- 306581.2076118027
[138600.] --- 153895.0772169815
[163800.] --- 171805.83967213938
[318780.] --- 307168.58667790546
[321300.] --- 281150.10878561344
[368550.] --- 304853.6515459284
[478800.] --- 538422.9366062642
[331254.] --- 313979.6159853424
[337680.] --- 322303.5573313553
[274050.] --- 321735.8069311589
[289800.] --- 335187.6659616713
[214200.] --- 224948.8332268713
[242550.] --- 207181.2861197939
[484470.] --- 635010.1629069212
[166950.] --- 225205.72746336507
[277200.] --- 263693.6556060875
[264600.] --- 291936.779080914
[250425.] --- 248563.40770945497
[452340.] --- 500695.9611640054
[343350.] --- 359133.39860730054
[368550.] --- 386013.8386805748
[201600.] --- 224060.54568609424
[354690.] --- 406172.4985013793
[365400.] --- 478813.8221078003
[302400.] --- 305607.9461985251
[297990.] --- 377594.8669119631
[756000.] --- 567748.8831296574
[198450.] --- 215129.18135059145
[500850.] --- 460669.76910435566
[362250.] --- 328371.90320802515
[403200.] --- 364437.9153543693
[639450.] --- 659987.600956119
[453600.] --- 432530.6856997281
[102690.] --- 117356.6866265592
[226800.] --- 236579.82450411964
[321300.] --- 346558.8630599652
[270900.] --- 306276.989616844
[220500.] --- 295558.8879862363
[529200.] --- 502156.9638289336
[253260.] --- 245413.7448445617
[148050.] --- 184137.59985514468
[261450.] --- 319865.3939234384
[790650.] --- 656622.0959484432
[468720.] --- 457021.2766722179
[270900.] --- 279640.8839867927
[343350.] --- 343922.54931455327
[291375.] --- 246677.92365690737
[471870.] --- 357534.5983640353
[305550.] --- 353842.762209459
[333900.] --- 347813.80722510297
[358470.] --- 445100.25842406956
[261450.] --- 270979.6619864841
[352800.] --- 274436.1152684972
[453600.] --- 428537.5879864028
[308700.] --- 411496.8852574561
[200340.] --- 298157.8043113081
[207900.] --- 200460.45465390975
[286650.] --- 286860.1317064781
[305550.] --- 390017.4488078226
[230580.] --- 247237.9344596973
[242550.] --- 215811.63726788154
[481950.] --- 508516.6719789896
[319410.] --- 312543.16240929905
[296730.] --- 297747.580540933
[516600.] --- 514809.27972401294
[277200.] --- 265439.7570791196
[236250.] --- 219888.01531186257
[340200.] --- 362078.4540154214
[481950.] --- 479767.0122501459
[426510.] --- 331416.2605131601
[362250.] --- 376166.3487178435
[516600.] --- 471657.7492094361
[510300.] --- 550352.3687899406
[302400.] --- 295375.0676021641
[318150.] --- 387102.901098956
[308700.] --- 326245.54178198375
[180810.] --- 189331.47038999587
[261450.] --- 239184.7062182714
[365400.] --- 307621.0260925503
[337050.] --- 345052.6996149675
[378000.] --- 345318.20148485294
[677250.] --- 624124.8794064524
[245700.] --- 313444.7743947857
[182070.] --- 255517.06727573404
[475650.] --- 521326.79990711843
[129150.] --- 153458.19180711682
[185850.] --- 202036.56503512055
[236250.] --- 239202.47472258518
[535500.] --- 307718.20766853547
[163800.] --- 187612.72157012497
[384300.] --- 279172.85219999996
[346500.] --- 424923.2062698174
[184621.5] --- 249077.47006823015
[216090.] --- 228327.6594092062
[257103.] --- 246531.81212381626
[253260.] --- 267239.76290387363
[409500.] --- 447492.4482511905
[277200.] --- 339253.8534554538
[193725.] --- 219873.21865830434
[256599.] --- 242516.7899374925
[270900.] --- 336025.76929328876
[298620.] --- 320457.69499806926
[500850.] --- 416511.89218922757
[308700.] --- 311592.0086006869
[233100.] --- 237307.72565064114
[349650.] --- 445660.21323799994
[252000.] --- 236433.11999181105
[567000.] --- 576905.7781587949
[387450.] --- 269598.23526433564
[322308.] --- 310784.79587332136
[211050.] --- 226935.81995135415
[365400.] --- 370854.37251966126
[337050.] --- 354582.9267932275
[362250.] --- 386497.5203014824
[253890.] --- 260236.75954432768
[258300.] --- 309597.4877097936
[431550.] --- 385041.81607780897
[296100.] --- 339592.2415784921
[201600.] --- 204307.84330572106
[642600.] --- 566617.67820567
[346500.] --- 395458.6555119619
[548100.] --- 593447.2007495533
[365400.] --- 342692.33708105044
[258300.] --- 292260.3362659414
[415800.] --- 340829.31577683066
[286650.] --- 294822.4188446863
[189000.] --- 148519.78997182046
[743400.] --- 572988.1351840522
[357210.] --- 312294.441641745
[292950.] --- 377089.64298279525
[219240.] --- 220912.3001590909
[264600.] --- 243364.32813112685
[349650.] --- 370650.5561983832
[268065.] --- 291174.04254338227
[185850.] --- 172175.50943877883
[217350.] --- 237663.8137360502
[790650.] --- 688266.2836536505
[195300.] --- 204128.10360937417
[311850.] --- 316439.5514583353
[105840.] --- 256709.4684703884
[431550.] --- 379227.76561209024
[182700.] --- 206003.14075296072
[245700.] --- 260105.99396918036
[292950.] --- 281762.5751929803
[545580.] --- 559899.582866263
[176400.] --- 185062.81795530862
[385245.] --- 455991.87333076284
[286650.] --- 323347.76766558277
[359100.] --- 379756.5496913341
[253260.] --- 306359.39136216714
[242550.] --- 259857.7704313488
[567000.] --- 370676.7903514907
[440370.] --- 473130.3912738415
[337050.] --- 407514.083869243
[294840.] --- 262980.78731285053
[371070.] --- 341849.5951313234
[255150.] --- 284076.1870646602
[283500.] --- 271874.42926754977
[204750.] --- 197715.72118684687
[286650.] --- 274978.23957491195
[463050.] --- 426502.6584326543
[308700.] --- 304103.2248212339
[299250.] --- 230156.4463494291
[217350.] --- 217336.88292674502
[333900.] --- 339902.77592642605
[223020.] --- 251494.93776541392
[472500.] --- 388627.45392389
[341460.] --- 346486.32486923074
[281610.] --- 241880.5672706392
[425250.] --- 384324.13041448523
[100800.] --- 372171.48464311165
[485100.] --- 473016.38795176917
[195300.] --- 216614.06170716815
[198450.] --- 192091.6175032231
[275310.] --- 293733.73401603743
[248850.] --- 288050.16186239413
[466200.] --- 366732.9589500613
[280350.] --- 253379.2014827949
[327600.] --- 293624.819345998
[296100.] --- 296187.3859200031
[204750.] --- 213233.1865593663
[680400.] --- 597636.0939704936
[193725.] --- 217846.62799842714
[231840.] --- 218014.10556692732
[228375.] --- 360493.3861586052
[285075.] --- 313065.2375274258
[199710.] --- 183572.4159589141
[239085.] --- 220361.53419685762
[256095.] --- 272584.947968704
[579600.] --- 484732.38125417626
[299250.] --- 296906.05067341845
[274050.] --- 267710.7007821614
[308700.] --- 291943.17349622067
[255150.] --- 273680.430236833
[217350.] --- 226825.4946151713
[475965.] --- 528767.5767349717
[240030.] --- 225038.15008953583
[242550.] --- 318268.0027007653
[302400.] --- 293569.57850748824
[535500.] --- 579749.0428726333
[582750.] --- 628723.2685573789
[400050.] --- 398653.4176821565
[590940.] --- 621174.3119804276
[393750.] --- 441649.67342086474
[308070.] --- 310216.90734199365
[308700.] --- 307712.5494864392
[600075.] --- 659488.5625307763
[560700.] --- 395605.1600144224
[720090.] --- 574196.926130963
[245700.] --- 256305.96677961052
[538650.] --- 577057.6851389516
[221760.] --- 211965.1841766828
[318150.] --- 198455.11895271053
[131040.] --- 130818.31195622477
[535500.] --- 601925.2926785675
[264600.] --- 289099.7332525111
[163800.] --- 186088.8448146544
[189000.] --- 173990.27780045837
[378000.] --- 582025.3218117362
[188370.] --- 211407.11718594085
[299250.] --- 288168.8381792932
[324450.] --- 356717.7750032986
[245700.] --- 247240.90922026752
[283500.] --- 350646.33809286106
[144112.5] --- 203414.25886191893
[277200.] --- 389705.2275334085
[264600.] --- 245448.5582304222
[108360.] --- 163795.5933024818
[226170.] --- 288511.134045615
[315000.] --- 411123.37984206545
[179550.] --- 179512.13271693216
[538650.] --- 565706.2407753674
[447300.] --- 430665.13717885606
[346500.] --- 422227.9321051304
[384300.] --- 479240.577757941
[409500.] --- 495181.60318386863
[183960.] --- 196890.780277601
[327600.] --- 410946.6184092839
[296100.] --- 323521.39347459644
[265860.] --- 349117.69681423774
[469350.] --- 376078.4322262164
[223650.] --- 264119.42454190593
[352800.] --- 304084.85392392037
[223650.] --- 262317.24219376285
[255150.] --- 272884.63146171224
[403200.] --- 399877.619648243
[677250.] --- 490525.47571634554
[551250.] --- 454830.2239463591
[390600.] --- 400963.76668661745
[263025.] --- 231304.74146762793
[321300.] --- 310050.55999595736
[178920.] --- 156762.92199357256
[324450.] --- 381779.5294723698
[409500.] --- 390548.1149269632
[233100.] --- 229552.59900174377
[192150.] --- 220420.18500551322
[327600.] --- 326531.9864296917
[310590.] --- 335017.18933528085
[248850.] --- 286218.45942486345
[354690.] --- 354314.74704837234
[337050.] --- 277241.31223043794
[510300.] --- 409876.1035556453
[337050.] --- 420271.43234958814
[535500.] --- 378290.73982437584
[198450.] --- 257966.1159347334
[504000.] --- 489543.7256772191
[579600.] --- 490640.0142387165
[400050.] --- 421011.6838226006
[803250.] --- 610664.5343629647
[283500.] --- 300173.6916230501
[182700.] --- 156005.39025587274
[349650.] --- 341457.2210206847
[287280.] --- 305104.8294340706
[355950.] --- 362359.88348746893
[598500.] --- 453390.0304541635
[787500.] --- 696655.2187955129
[182700.] --- 283242.16501938563
[74970.] --- 118253.58665145485
[270900.] --- 301936.67535132635
[99540.] --- 294210.49008025706
[308700.] --- 323397.99600906903
[294210.] --- 301940.9984773959
[333900.] --- 336276.6383208969
[420210.] --- 375713.9840938606
[163800.] --- 187407.71578074506
[409500.] --- 318125.59785989433
[267750.] --- 260721.78121864147
[418950.] --- 514301.04253059404
[390600.] --- 332955.2336884394
[352800.] --- 382379.81399045984
[393750.] --- 328988.04648390337
[301140.] --- 336435.54492817936
[281925.] --- 310039.71888363996
[447300.] --- 382172.00433912745
[436275.] --- 279432.5195404913
[343350.] --- 371405.21939791774
[195300.] --- 227330.99160316636
[248850.] --- 272524.5467124084
[164430.] --- 173000.51563978472
[366345.] --- 397890.17228213936
[198450.] --- 189479.10214753266
[554400.] --- 523608.61946902453
[333900.] --- 322588.9383984312
[268380.] --- 290850.6718582522
[233100.] --- 214849.47733347278
[550160.1] --- 443224.28236913634
[535500.] --- 561223.5888838707
[450450.] --- 448652.62973256
[333900.] --- 313864.5982484002
[296100.] --- 325851.20727141533
[343350.] --- 321392.0601544191
[226800.] --- 269629.22969080514
[270900.] --- 243038.5957787107
[554400.] --- 557782.9153566199
[245700.] --- 375202.57074404083
[360675.] --- 288472.3979868592
[299250.] --- 321166.59879992437
[560700.] --- 537270.4389377628
[207900.] --- 201877.8735830797
[283500.] --- 319490.2492456723
[378000.] --- 443697.86763653136
[270900.] --- 312239.5910375602
[302400.] --- 292768.58233802614
[497700.] --- 459943.9925275282
[431550.] --- 357546.3405853199
[270899.37] --- 279159.54416564427
[371700.] --- 308523.577168075
[267750.] --- 299486.918443061
[269010.] --- 257059.08303242145
[387450.] --- 389295.34125940094
[207900.] --- 173374.8218058676
[422100.] --- 375332.7434204111
[223650.] --- 217909.81004905808
[220500.] --- 240633.96842807758
[270900.] --- 313509.56471099745
[402570.] --- 292582.04460193316
[70560.] --- 75108.684
[255150.] --- 208660.6040607825
[382725.] --- 345123.4603171577
[220500.] --- 242393.23101511545
[289800.] --- 349937.3305474375
[264600.] --- 244022.58921794308
[220500.] --- 276403.3276331165
[461475.] --- 397408.52031795343
[183330.] --- 158133.43392549627
[529200.] --- 493900.4401912919
[226800.] --- 238657.57812390008
[245700.] --- 232885.83439092038
[244125.] --- 248736.1482347774
[216405.] --- 237561.0873167371
[463050.] --- 569819.7217994797
[296100.] --- 311661.5680477504
[270900.] --- 324796.3562191771
[138285.] --- 145685.04938804815
[515340.] --- 558300.0361677593
[346500.] --- 348487.9971134641
[236250.] --- 321060.2245904998
[296100.] --- 275132.3481666438
[357525.] --- 417027.9609125726
[267750.] --- 299453.69625151786
[604800.] --- 561104.1399293151
[450450.] --- 425260.2996938418
[149310.] --- 165621.4080684531
[311850.] --- 298654.6658890554
[444150.] --- 414618.75060973334
[368550.] --- 329600.9158059722
[330750.] --- 320161.54670047545
[330435.] --- 338676.227957627
[113400.] --- 279436.3998634195
[378000.] --- 287517.9285146843
[277200.] --- 270192.64956616226
[544950.] --- 546543.6690889032
[327600.] --- 469656.02412593225
[601650.] --- 583511.6969521934
[348075.] --- 338466.7232995176
[456750.] --- 394752.94991449965
[330750.] --- 335546.4322969135
[237510.] --- 254868.87991702516
[124110.] --- 153552.94643854277
[267750.] --- 229169.41520845416
[322875.] --- 314811.53181558585
[500850.] --- 404418.61798051983
[648900.] --- 542535.7188093375
[217350.] --- 273619.4551045168
[302400.] --- 279514.37019642757
[311850.] --- 381324.9486905991
[403200.] --- 360640.62444582104
[173250.] --- 269698.8693
[544950.] --- 578114.7637144738
[242550.] --- 280580.80888852774
